,comments,duration,film_date,languages,num_speaker,published_date,views,technology,science,global,design,issues,health,culture,tedx,business,change,entertainment,art,social,ted,biology,innovation,society,music,brain,future,communication,creativity,economics,humanity,collaboration,environment,medicine,activism,education,community,history,women,children,fellows,invention,polarity,subjectivity,Funny,Beautiful,Ingenious,Courageous,Longwinded,Confusing,Informative,Fascinating,Unconvincing,Persuasive,Jaw-dropping,OK,Obnoxious,Inspiring,des_subj,des_sent,tit_subj,tit_sent,writer,author,designer,artist,entrepreneur,inventor,activist,journalist,educator,psychologist
0,15.308884323912569,1.0243944972822534,1.5841467472142732,3.852915056850223,-0.13422775334707898,2.0205117962516805,17.999708124208983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24430247879167194,0.4022624310333563,-0.03816138887931624,32.62819102500378,9.17582502098658,20.684671623954397,7.067917058347835,8.450672291423158,6.9432776540679315,12.794734768822542,16.299007537744185,2.6590081673759207,22.276502235456846,7.661582301023263,12.131565312889899,3.441084895669429,18.87311467650448,1.8497471782912425,0.773751563174143,-0.6761307011786872,-0.21772373240320753,-0.1618508574148742,7.787837013614785,-0.13627969372678508,-0.13627969372678223,-0.11818990006706044,-0.12166642086802959,-0.06989994534657713,-0.12671263543624922,10.30620185398002,-0.11278573298185157
1,0.25428947288593684,0.46466509936642114,1.5841467472142732,1.7872403419989416,-0.13422775334707898,2.0205117962516805,0.5778293362441885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24430247879167194,0.6043398488485532,-0.6923468663143407,0.6509305850986488,-0.28006432600908926,-0.33427829118105185,-0.06332986019487281,1.912736004613926,1.2872583354075795,0.16368291187256595,-0.29309120460234905,2.2062598640830804,0.09696478907850838,-0.05767197669371831,1.34759105368938,1.9764271252041974,-0.09138416120295871,-0.504175697980916,-1.4346264167759837,-0.6761307011786872,-0.21772373240320753,-0.1618508574148742,-0.12835330883584317,-0.13627969372678508,-0.13627969372678223,-0.11818990006706044,-0.12166642086802959,-0.06989994534657713,-0.12671263543624922,-0.09698962464874815,-0.11278573298185157
2,-0.2407426805643325,1.3895655483289462,1.5848910313325486,-0.2784343728523401,-0.13422775334707898,2.0205117962516805,-0.04115547754085797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24430247879167194,0.22606649972869636,0.18900338882026863,1.354058661364821,-0.27587567070587965,0.10936582369716023,-0.2785955025657831,1.0775981577587321,0.18747680122362229,0.07585291199807677,-0.2391021762513315,0.5461827520093339,0.016203729001622893,-0.16838068944376525,0.7145462207599985,2.182981426167243,-0.23297378575113956,1.3199361082260626,-1.2507903847222492,-0.6761307011786872,-0.21772373240320753,-0.1618508574148742,-0.12835330883584317,-0.13627969372678508,-0.13627969372678223,-0.11818990006706044,-0.12166642086802959,-0.06989994534657713,-0.12671263543624922,-0.09698962464874815,-0.11278573298185157
3,0.026083161011699187,0.8807206411327351,1.5834024630959975,0.8151581232453973,-0.13422775334707898,2.0205117962516805,-0.016914911764740692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24430247879167194,-0.7314187656467467,-0.4326757723985112,-0.16101493154205002,0.20791401681482896,-0.16310851457449757,1.3587974154682683,0.4810711242907365,0.3445884489641876,0.048406037037298906,-0.29309120460234905,-0.18683831046478805,0.5050206715722455,0.1458892048144325,0.037077189028555016,0.17377140770852811,0.4169458023388709,-0.4130750623199462,-0.8065932737790147,-0.6761307011786872,-0.21772373240320753,-0.1618508574148742,-0.12835330883584317,-0.13627969372678508,-0.13627969372678223,-0.11818990006706044,-0.12166642086802959,-0.06989994534657713,-0.12671263543624922,-0.09698962464874815,-0.11278573298185157
4,1.4058536312667054,1.1022178360299093,1.5863795995690997,2.3947917287199068,-0.13422775334707898,2.0196105779095928,4.06221736092943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24430247879167194,-0.48951041311460686,-0.2350304317248671,2.0672314244347954,1.571321318009553,10.655520019109147,0.3465908843199456,1.8411527605977664,1.60148163088871,9.294343315491336,6.811229761352134,0.14733305625135576,4.929876647363709,6.406288348389667,1.8473632902125758,0.6619906645302719,1.8274260512532627,-2.5465931748962096,-0.8065932737790147,0.318299584529478,4.0743978373018575,-0.1618508574148742,-0.12835330883584317,-0.13627969372678508,-0.13627969372678223,-0.11818990006706044,-0.12166642086802959,-0.06989994534657713,-0.12671263543624922,-0.09698962464874815,-0.11278573298185157
5,1.6832120718523171,1.446436449721464,1.623593805482876,0.9366684005895903,-0.13422775334707898,2.0196105779095928,7.496818006590645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24430247879167194,0.04997808838241555,0.9698836297024298,1.5850864578522774,1.0770599922308206,0.856923623570683,1.2694850744845927,6.016841994873736,8.797195097406602,1.2524089519834214,1.6409863404429261,3.4890467234127938,4.6769670118597775,0.9297783160607325,3.990830882412061,5.807070524882495,3.6208946288635535,-2.5465931748962096,-0.8065932737790147,-0.6761307011786872,-0.21772373240320753,-0.1618508574148742,-0.12835330883584317,-0.13627969372678508,-0.13627969372678223,-0.11818990006706044,-0.12166642086802959,-0.06989994534657713,-0.12671263543624922,-0.09698962464874815,-0.11278573298185157
6,2.5503960569744204,0.5095631794131457,1.5848910313325486,0.32911701386862513,-0.13422775334707898,1.9547228572792847,0.8031746343412237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24430247879167194,-0.2060340210433542,0.8618669019528624,3.8987126516614437,0.17859342969236178,0.5879425460460976,0.7107104283303151,3.821622511711512,1.60148163088871,-0.2333818792266872,-0.000915286467430627,1.850529054352992,0.18835230442866827,-0.1558813186494051,2.513726272243504,4.9620756573064,-0.07204131631932745,0.5567058979419918,0.6382934342924437,-0.6761307011786872,-0.21772373240320753,-0.1618508574148742,-0.12835330883584317,-0.13627969372678508,-0.13627969372678223,-0.11818990006706044,-0.12166642086802959,-0.06989994534657713,-0.12671263543624922,-0.09698962464874815,-0.11278573298185157
7,-0.5145902548134177,1.1261634787214958,1.5856353154508243,-1.1290063142616913,-0.13422775334707898,1.9547228572792847,-0.30570956827494955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24430247879167194,-0.4476605229476751,-1.3814141088317666,-0.2447206549070705,-0.1962912199448973,0.15128495266203065,-0.30378616284323,-0.16317807185469882,0.12463214212739616,-0.4255100039521323,-0.2597450400326029,-0.29463552553451183,-0.39397744454676914,-0.1630238162461823,-0.20725590438278527,-0.3895585040088686,-0.27552804449512835,0.03948938580229166,0.5479880150379776,1.644206632140365,-1.9345723602852336,-0.1618508574148742,-0.12835330883584317,-0.13627969372678508,-0.13627969372678223,-0.11818990006706044,-0.12166642086802959,-0.06989994534657713,-0.12671263543624922,-0.09698962464874815,-0.11278573298185157
8,2.3151680124271294,1.9852134102821584,1.623593805482876,0.45062729121281814,-0.13422775334707898,2.0015862110678406,0.3275165482251168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24430247879167194,1.3521533211405672,1.108493755991236,-0.15934081707474962,-0.09785782031947172,0.20717712461519122,0.9053655304742233,3.439845210291995,1.538636971792484,0.4930454114019004,-0.005679024263108645,2.47575290175739,1.1511091521873293,-0.1576669430485994,0.8033946183641222,1.0750992664563628,-0.06972017493329169,-0.8656395104421838,-0.5356770160156162,-0.6761307011786872,-0.21772373240320753,-0.1618508574148742,-0.12835330883584317,-0.13627969372678508,-0.13627969372678223,-0.11818990006706044,-0.12166642086802959,-0.06989994534657713,-0.12671263543624922,-0.09698962464874815,-0.11278573298185157
9,2.4836895965804127,1.3177286202541871,1.5841467472142732,0.32911701386862513,-0.13422775334707898,2.0015862110678406,0.5364666796298654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.24430247879167194,0.5063139541892727,-0.3487991484262938,-0.21626070896296354,1.2048139789787133,-0.12468264635669968,0.7084203683050927,6.5179247029868534,2.82695248326512,-0.0906581294306423,0.22615621512655487,8.458498338127061,2.8067108837634818,0.10839109243135207,1.8140451411110294,6.4830664189433715,1.5666845022219131,0.03948938580229166,1.496194917209872,-0.6761307011786872,-0.21772373240320753,-0.1618508574148742,-0.12835330883584317,-0.13627969372678508,-0.13627969372678223,-0.11818990006706044,-0.12166642086802959,-0.06989994534657713,-0.12671263543624922,-0.09698962464874815,-0.11278573298185157
