0,7.674191370318297
1,6.5052205454397924
2,6.213860807081589
3,6.229822574943289
4,7.079393600315248
5,7.315663944395138
6,6.576339852636032
7,5.985759141067188
8,6.4095879163915965
9,6.490799970077777
10,6.083293305389543
11,5.58869402793924
12,5.8409468825113
13,6.656195979166709
14,5.554251656528463
15,6.4317608815682625
16,6.2118976227083085
17,6.150978594483475
18,6.031037034181565
19,6.043975359730234
20,5.985174447294274
21,6.78827021327968
22,5.714852610440258
23,6.966646816843624
24,6.053794246995503
25,6.040151990921556
26,6.460296176274261
27,6.456853808917811
28,6.846557420478601
29,7.167001130094847
30,7.0000304864025695
31,6.012949789365304
32,6.5155745010820665
33,5.702014138010901
34,5.848428682895194
35,5.7640946478127475
36,5.908069827973125
37,6.307164521191619
38,5.872290912312391
39,5.856516825593526
40,5.989052274118931
41,5.583194238232332
42,6.02274088475514
43,6.72954050252137
44,6.386381948892207
45,6.186637980916771
46,5.956271707258322
47,7.0350777570175325
48,6.258557072091699
49,6.3615890284268515
50,5.828038294808229
51,6.143371462608055
52,6.4036096423049145
53,5.945485326319786
54,6.326576909401061
55,6.037498210374387
56,5.835385507226235
57,6.149011772256857
58,5.9907050530616415
59,5.645965289111122
60,5.8399893464340895
61,6.387710978689369
62,5.929346877947873
63,6.1257193304474225
64,6.101291237905886
65,6.220892510370662
66,6.745897608937068
67,6.182102944295762
68,6.330191901792252
69,5.832594485834712
70,5.8394327929141605
71,6.246080334095849
72,6.1436423551949595
73,5.8201416659629155
74,5.938266980317473
75,5.597441773558607
76,5.881915073688456
77,6.060354045200599
78,5.8821054095109
79,6.283399386258632
80,5.748888537124392
81,5.782695447496001
82,6.341904574432357
83,6.229729184745524
84,6.047306415882238
85,5.771865898570133
86,5.600660396024128
87,6.427602457165518
88,6.61967464545159
89,6.154238285467325
90,5.877774349991398
91,5.80826365241898
92,5.710685893197742
93,5.6317997851133095
94,5.7898520614278
95,6.640957409266982
96,5.784679330270564
97,5.646580153151724
98,5.956418174063284
99,5.8555203670872595
100,6.161920552385285
101,5.761553492611731
102,6.226201769843843
103,5.892023884882911
104,5.973549468946202
105,6.1371901120849355
106,5.939724869828666
107,6.678754581919586
108,5.905855760323434
109,6.018777450161789
110,6.170115850119919
111,6.174236049559164
112,5.606813294759755
113,6.055392476299429
114,5.489788382583925
115,6.511051927311223
116,6.25554192537032
117,6.2030511182926205
118,6.154643955871033
119,6.021076367822944
120,5.931949352161522
121,6.044268045378847
122,6.5299132768821195
123,6.2524117189191655
124,5.7474063694599336
125,5.811731806124049
126,5.7193718965919205
127,6.188533644491106
128,5.525156283252283
129,6.085086765294723
130,5.749506743406081
131,5.9223459980421485
132,5.725876528126869
133,5.861681938394679
134,6.197473259394659
135,6.00563645395021
136,5.859064406885592
137,6.600139644667099
138,6.282001605124259
139,6.314576480469247
140,5.7058611475451535
141,5.9607874639321015
142,6.0849146455706205
143,6.233522785675654
144,5.867048902100617
145,6.419577268539265
146,6.235674617948757
147,6.2067058215238955
148,6.0836265838946035
149,5.827533395012497
150,5.841595952620685
151,6.594413104284367
152,5.7500893261139865
153,6.182659409119651
154,6.861637745119437
155,6.277668567646956
156,5.613379808113301
157,5.942830200343349
158,5.953747131310742
159,5.62141933554089
160,5.849741176197434
161,6.184082992536689
162,6.25133155138858
163,6.072505765459525
164,5.92047187474541
165,6.92224300390027
166,6.205313194688581
167,5.727346838272096
168,6.639970816045776
169,6.57303681169477
170,5.97002638445169
171,5.967674315071443
172,6.546500218988828
173,7.1438299148290305
174,5.767194468320498
175,5.981991565939334
176,5.60540094674029
177,5.78610659826966
178,6.268115351707132
179,5.774168660602929
180,5.8266338399621045
181,5.510901414332911
182,5.6374947328763385
183,5.775945959206332
184,5.845267381842689
185,6.133347265586243
186,5.968950147462813
187,6.227162705632457
188,5.895351815478896
189,5.736925302295001
190,5.68839490275196
191,5.9072113672734545
192,5.302603630211426
193,5.6150595190759915
194,6.01454741882242
195,5.890761278445633
196,6.002119820976916
197,5.988597747363794
198,7.326149053645093
199,5.7929559056636295
200,6.132863950365766
201,6.1064013617511215
202,5.675012612394955
203,5.882988182910384
204,6.171948954290581
205,6.358599304246922
206,6.087826477072604
207,5.493793924197868
208,5.681582205616367
209,6.937303349715315
210,6.243391792541189
211,6.739092694510717
212,5.696490064447746
213,5.877356369939777
214,5.570255650142429
215,6.3940567836977005
216,6.6148567362143735
217,6.487728162630594
218,5.559438579135745
219,5.498646829450705
220,6.6085932049671845
221,5.64603397740316
222,5.975356432344124
223,6.379916726404382
224,6.27616688934279
225,6.583274967256258
226,6.107742332551843
227,6.045253329582402
228,5.827442295599654
229,5.362800915994425
230,5.9957316937606855
231,5.866664154992443
232,5.640612599934475
233,5.993093509708802
234,5.895031726224865
235,5.923657904036104
236,6.181874444614381
237,6.1412405718165255
238,5.9029797707828875
239,5.933072536043839
240,5.875033467655385
241,6.969205377621592
242,5.600584142471608
243,5.832886201773924
244,5.69714125402216
245,6.050748923650383
246,5.51526699653766
247,5.566995764385735
248,5.512081086987204
249,5.964231808052229
250,6.040417587230735
251,6.005986127810022
252,5.951919588383202
253,6.68869668546048
254,6.185450073529938
255,6.360157954254864
256,7.124735689051646
257,6.622254755598169
258,5.469764596979894
259,5.926269886628534
260,5.817168572381056
261,5.931992527156644
262,5.451777227769821
263,6.132993142813971
264,5.763651073768975
265,6.334824753570891
266,5.574880495953137
267,6.149269623402352
268,5.823439666822771
269,6.023842781076223
270,6.623750301214936
271,6.000999463545923
272,5.832324298318091
273,5.518466559713624
274,6.1722680334549604
275,5.507715580013601
276,6.3711931427784085
277,5.700059584134565
278,5.702868057249458
279,5.3991924434891425
280,6.013910670424972
281,5.745189598867806
282,5.818019917910151
283,5.649121554115052
284,5.998580144344016
285,5.827884046276255
286,5.267816821938804
287,6.056054860086981
288,6.435240263961586
289,6.031073018997968
290,6.00363025293594
291,5.7101935504434564
292,6.766589577926296
293,6.234053383455024
294,5.6209362105882015
295,6.018716306032119
296,5.7796138049784265
297,5.860237957560109
298,5.586189957276363
299,5.765908356163302
300,5.62450073539936
301,6.035283214133133
302,5.718127852075301
303,5.537337957663707
304,5.9001567590024315
305,6.173680907446803
306,5.4963372759881866
307,5.579076721686752
308,6.045628442499063
309,6.286728772783185
310,5.294772549237905
311,6.603851123241907
312,5.54689415167992
313,6.213896105682797
314,6.202553973935053
315,5.614524954708809
316,5.518827045428219
317,5.2461168050778415
318,5.436792156206069
319,5.310502138226795
320,5.636690453001664
321,5.484014962667563
322,5.372915683416222
323,5.574599532026793
324,5.632542320542313
325,5.85949795800151
326,6.277270355362891
327,5.68809041645756
328,5.413168952994468
329,5.6590553112580135
330,5.747205099788848
331,6.118661793317377
332,5.385561590797521
333,5.954244922179744
334,5.34846452942303
335,6.212327462006626
336,5.687865921454695
337,6.112170825199634
338,5.633435124724078
339,5.9588065234551095
340,5.8093152289372085
341,5.744131755607841
342,5.7520638208033485
343,5.66038350411562
344,5.709768434866592
345,5.642436819482877
346,5.771271381732729
347,5.683943534094947
348,6.569053748205897
349,6.266824388710757
350,5.813681711859211
351,5.80767097749044
352,5.560148231331901
353,6.1091649772913925
354,5.726530795068214
355,5.3835604572336475
356,5.883651216339704
357,5.6208935866798635
358,5.539956346953364
359,5.566452813032736
360,6.009592379660425
361,5.912567972232667
362,5.9687849817081196
363,5.7039049766473475
364,5.889016936138092
365,5.3267494728022236
366,5.5904182524397585
367,5.514099946211494
368,6.081299410332048
369,5.922988964173673
370,6.005723470204846
371,5.6031606177458455
372,6.02762722282107
373,5.7874137127256375
374,6.420674958588941
375,7.119106632656681
376,5.583181764713274
377,6.246782355149279
378,6.519017035153443
379,6.470495312724672
380,5.974329278383771
381,6.314353526471932
382,6.056802742034426
383,6.101555309842707
384,5.957677668665312
385,6.040408881729977
386,5.546853467605377
387,5.765528485239562
388,6.054895215992454
389,5.58265074103769
390,5.830684882801087
391,5.600793263079666
392,6.646861699657067
393,6.096373936615238
394,6.98916627678291
395,6.5406316236010795
396,6.21097869129919
397,6.130998855477366
398,6.375301581514332
399,6.435455268927141
400,6.2298888314251695
401,5.598686569954611
402,6.490671177327541
403,5.799637560442673
404,5.974771823069028
405,5.863564926693282
406,6.689467005882542
407,6.019378450365683
408,5.3911010253295535
409,6.02361703160355
410,6.159263321419297
411,5.488939715212123
412,6.164457549779113
413,5.5299831375295145
414,5.87183436749885
